CourseID,YearMonth,monthly_enrollments,monthly_revenue,avg_trans_amount,YearMonth_str,Month_num,past_enrollment_lag1,past_revenue_lag1,past_enrollment_roll3,past_revenue_roll3,past_cum_enrollments,past_cum_revenue,past_revenue_per_enrollment,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,PrimaryTeacherID,PrimaryTeacherName,PrimaryTeacherExpertise,PrimaryTeacherExperience,PrimaryTeacherRating,avg_instructor_exp,avg_instructor_rating
CR00017,2025-08,18,0.0,0.0,2025-08,8,8.0,0.0,10.333333333333334,0.0,85.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-09,18,0.0,0.0,2025-09,9,18.0,0.0,14.0,0.0,103.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-10,10,0.0,0.0,2025-10,10,18.0,0.0,14.666666666666666,0.0,121.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-11,14,0.0,0.0,2025-11,11,10.0,0.0,15.333333333333334,0.0,131.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00017,2025-12,13,0.0,0.0,2025-12,12,14.0,0.0,14.0,0.0,145.0,0.0,0.0,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.0126582278481,4.193291139240506
CR00018,2025-01,12,0.0,0.0,2025-01,1,13.818181818181818,0.0,13.818181818181818,0.0,0.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-02,8,0.0,0.0,2025-02,2,12.0,0.0,12.0,0.0,12.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-03,12,0.0,0.0,2025-03,3,8.0,0.0,10.0,0.0,20.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-04,17,0.0,0.0,2025-04,4,12.0,0.0,10.666666666666666,0.0,32.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-05,15,0.0,0.0,2025-05,5,17.0,0.0,12.333333333333334,0.0,49.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-06,17,0.0,0.0,2025-06,6,15.0,0.0,14.666666666666666,0.0,64.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-07,13,0.0,0.0,2025-07,7,17.0,0.0,16.333333333333332,0.0,81.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-08,16,0.0,0.0,2025-08,8,13.0,0.0,15.0,0.0,94.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-09,13,0.0,0.0,2025-09,9,16.0,0.0,15.333333333333334,0.0,110.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-10,15,0.0,0.0,2025-10,10,13.0,0.0,14.0,0.0,123.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-11,14,0.0,0.0,2025-11,11,15.0,0.0,14.666666666666666,0.0,138.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00018,2025-12,11,0.0,0.0,2025-12,12,14.0,0.0,14.0,0.0,152.0,0.0,0.0,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.533742331288344,4.198159509202454
CR00019,2025-01,15,0.0,0.0,2025-01,1,14.727272727272727,0.0,14.727272727272727,0.0,0.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-02,9,0.0,0.0,2025-02,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-03,15,0.0,0.0,2025-03,3,9.0,0.0,12.0,0.0,24.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-04,13,0.0,0.0,2025-04,4,15.0,0.0,13.0,0.0,39.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-05,20,0.0,0.0,2025-05,5,13.0,0.0,12.333333333333334,0.0,52.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-06,20,0.0,0.0,2025-06,6,20.0,0.0,16.0,0.0,72.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-07,15,0.0,0.0,2025-07,7,20.0,0.0,17.666666666666668,0.0,92.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-08,12,0.0,0.0,2025-08,8,15.0,0.0,18.333333333333332,0.0,107.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-09,14,0.0,0.0,2025-09,9,12.0,0.0,15.666666666666666,0.0,119.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-10,13,0.0,0.0,2025-10,10,14.0,0.0,13.666666666666666,0.0,133.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-11,16,0.0,0.0,2025-11,11,13.0,0.0,13.0,0.0,146.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00019,2025-12,15,0.0,0.0,2025-12,12,16.0,0.0,14.333333333333334,0.0,162.0,0.0,0.0,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.497175141242938,4.2006214689265535
CR00020,2025-01,13,0.0,0.0,2025-01,1,12.909090909090908,0.0,12.909090909090908,0.0,0.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-02,10,0.0,0.0,2025-02,2,13.0,0.0,13.0,0.0,13.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-03,13,0.0,0.0,2025-03,3,10.0,0.0,11.5,0.0,23.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-04,8,0.0,0.0,2025-04,4,13.0,0.0,12.0,0.0,36.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-05,11,0.0,0.0,2025-05,5,8.0,0.0,10.333333333333334,0.0,44.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-06,20,0.0,0.0,2025-06,6,11.0,0.0,10.666666666666666,0.0,55.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-07,9,0.0,0.0,2025-07,7,20.0,0.0,13.0,0.0,75.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-08,14,0.0,0.0,2025-08,8,9.0,0.0,13.333333333333334,0.0,84.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-09,15,0.0,0.0,2025-09,9,14.0,0.0,14.333333333333334,0.0,98.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-10,13,0.0,0.0,2025-10,10,15.0,0.0,12.666666666666666,0.0,113.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-11,16,0.0,0.0,2025-11,11,13.0,0.0,14.0,0.0,126.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00020,2025-12,13,0.0,0.0,2025-12,12,16.0,0.0,14.666666666666666,0.0,142.0,0.0,0.0,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,TC00040,Kimberly Miller,Cybersecurity,24,4.58,16.16774193548387,4.090258064516129
CR00021,2025-01,17,0.0,0.0,2025-01,1,16.0,0.0,16.0,0.0,0.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-02,8,0.0,0.0,2025-02,2,17.0,0.0,17.0,0.0,17.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-03,18,0.0,0.0,2025-03,3,8.0,0.0,12.5,0.0,25.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-04,17,0.0,0.0,2025-04,4,18.0,0.0,14.333333333333334,0.0,43.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-05,18,0.0,0.0,2025-05,5,17.0,0.0,14.333333333333334,0.0,60.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-06,9,0.0,0.0,2025-06,6,18.0,0.0,17.666666666666668,0.0,78.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-07,23,0.0,0.0,2025-07,7,9.0,0.0,14.666666666666666,0.0,87.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-08,18,0.0,0.0,2025-08,8,23.0,0.0,16.666666666666668,0.0,110.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-09,19,0.0,0.0,2025-09,9,18.0,0.0,16.666666666666668,0.0,128.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-10,12,0.0,0.0,2025-10,10,19.0,0.0,20.0,0.0,147.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-11,17,0.0,0.0,2025-11,11,12.0,0.0,16.333333333333332,0.0,159.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00021,2025-12,20,0.0,0.0,2025-12,12,17.0,0.0,16.0,0.0,176.0,0.0,0.0,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.168367346938776,4.152448979591837
CR00022,2025-01,19,0.0,0.0,2025-01,1,14.818181818181818,0.0,14.818181818181818,0.0,0.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-02,17,0.0,0.0,2025-02,2,19.0,0.0,19.0,0.0,19.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-03,18,0.0,0.0,2025-03,3,17.0,0.0,18.0,0.0,36.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-04,11,0.0,0.0,2025-04,4,18.0,0.0,18.0,0.0,54.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-05,13,0.0,0.0,2025-05,5,11.0,0.0,15.333333333333334,0.0,65.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-06,14,0.0,0.0,2025-06,6,13.0,0.0,14.0,0.0,78.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-07,11,0.0,0.0,2025-07,7,14.0,0.0,12.666666666666666,0.0,92.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-08,15,0.0,0.0,2025-08,8,11.0,0.0,12.666666666666666,0.0,103.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-09,18,0.0,0.0,2025-09,9,15.0,0.0,13.333333333333334,0.0,118.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-10,15,0.0,0.0,2025-10,10,18.0,0.0,14.666666666666666,0.0,136.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-11,12,0.0,0.0,2025-11,11,15.0,0.0,16.0,0.0,151.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00022,2025-12,14,0.0,0.0,2025-12,12,12.0,0.0,15.0,0.0,163.0,0.0,0.0,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,TC00040,Kimberly Miller,Cybersecurity,24,4.58,17.305084745762713,4.157627118644068
CR00023,2025-01,15,0.0,0.0,2025-01,1,15.272727272727273,0.0,15.272727272727273,0.0,0.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-02,18,0.0,0.0,2025-02,2,15.0,0.0,15.0,0.0,15.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-03,15,0.0,0.0,2025-03,3,18.0,0.0,16.5,0.0,33.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-04,18,0.0,0.0,2025-04,4,15.0,0.0,16.0,0.0,48.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-05,16,0.0,0.0,2025-05,5,18.0,0.0,17.0,0.0,66.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-06,17,0.0,0.0,2025-06,6,16.0,0.0,16.333333333333332,0.0,82.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-07,22,0.0,0.0,2025-07,7,17.0,0.0,17.0,0.0,99.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-08,11,0.0,0.0,2025-08,8,22.0,0.0,18.333333333333332,0.0,121.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-09,11,0.0,0.0,2025-09,9,11.0,0.0,16.666666666666668,0.0,132.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-10,12,0.0,0.0,2025-10,10,11.0,0.0,14.666666666666666,0.0,143.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-11,13,0.0,0.0,2025-11,11,12.0,0.0,11.333333333333334,0.0,155.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00023,2025-12,17,0.0,0.0,2025-12,12,13.0,0.0,12.0,0.0,168.0,0.0,0.0,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.194594594594594,4.0725945945945945
CR00024,2025-01,9,1059.1200000000001,117.68,2025-01,1,13.818181818181818,1626.1236363636365,13.818181818181818,1626.1236363636365,0.0,0.0,0.0,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-02,10,1176.8000000000002,117.68000000000002,2025-02,2,9.0,1059.1200000000001,9.0,1059.1200000000001,9.0,1059.1200000000001,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-03,12,1412.16,117.68,2025-03,3,10.0,1176.8000000000002,9.5,1117.96,19.0,2235.92,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-04,11,1294.48,117.68,2025-04,4,12.0,1412.16,10.333333333333334,1216.0266666666669,31.0,3648.08,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-05,14,1647.52,117.67999999999999,2025-05,5,11.0,1294.48,11.0,1294.48,42.0,4942.5599999999995,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-06,24,2824.32,117.68,2025-06,6,14.0,1647.52,12.333333333333334,1451.3866666666665,56.0,6590.08,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-07,16,1882.88,117.68,2025-07,7,24.0,2824.32,16.333333333333332,1922.1066666666666,80.0,9414.4,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-08,8,941.44,117.68,2025-08,8,16.0,1882.88,18.0,2118.2400000000002,96.0,11297.279999999999,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-09,17,2000.5600000000002,117.68,2025-09,9,8.0,941.44,16.0,1882.88,104.0,12238.72,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-10,13,1529.8400000000001,117.68,2025-10,10,17.0,2000.5600000000002,13.666666666666666,1608.2933333333333,121.0,14239.279999999999,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-11,18,2118.2400000000002,117.68,2025-11,11,13.0,1529.8400000000001,12.666666666666666,1490.6133333333335,134.0,15769.119999999999,117.67999999999999,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00024,2025-12,14,1647.52,117.67999999999999,2025-12,12,18.0,2118.2400000000002,16.0,1882.8800000000003,152.0,17887.36,117.68,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.55421686746988,4.141867469879518
CR00025,2025-01,15,4493.55,299.57,2025-01,1,16.0,4793.120000000001,16.0,4793.120000000001,0.0,0.0,0.0,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-02,16,4793.12,299.57,2025-02,2,15.0,4493.55,15.0,4493.55,15.0,4493.55,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-03,19,5691.83,299.57,2025-03,3,16.0,4793.12,15.5,4643.335,31.0,9286.67,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-04,23,6890.11,299.57,2025-04,4,19.0,5691.83,16.666666666666668,4992.833333333333,50.0,14978.5,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-05,24,7189.68,299.57,2025-05,5,23.0,6890.11,19.333333333333332,5791.686666666667,73.0,21868.61,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-06,9,2696.13,299.57,2025-06,6,24.0,7189.68,22.0,6590.54,97.0,29058.29,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-07,10,2995.7,299.57,2025-07,7,9.0,2696.13,18.666666666666668,5591.973333333332,106.0,31754.420000000002,299.57,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-08,15,4493.55,299.57,2025-08,8,10.0,2995.7,14.333333333333334,4293.836666666666,116.0,34750.12,299.57000000000005,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-09,20,5991.4,299.57,2025-09,9,15.0,4493.55,11.333333333333334,3395.126666666667,131.0,39243.670000000006,299.57000000000005,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
CR00025,2025-10,12,3594.84,299.57,2025-10,10,20.0,5991.4,15.0,4493.55,151.0,45235.07000000001,299.57000000000005,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,TC00042,Yolanda Levine,Machine Learning,21,4.97,16.489583333333332,4.13109375
